Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population)
2015,YR2015,Malta,MLT,11091434435.2345,29.4,3640705146.70846,81.8975609756098,154.618155592318,16.5,1.1005482637893,11,5.21635007858276,13.2848596572876,77.5713577270508,24.0651206970215,..,..,33.906255349991,27.4680750998197,..,0.74085,1783000,1381000000,428000,10478412854.3701,75.96
2015,YR2015,Marshall Islands,MHL,184599600,..,-5393638.49927042,..,44.6234986424673,..,..,13,..,..,..,..,..,..,-30.7363071209255,32.6594675936459,..,..,6300,1500000,..,248100100,19.2824
2015,YR2015,Mauritania,MRT,6166857628.62212,..,501726765.733819,63.936,33.8216366847367,..,3.23770308329082,9,..,..,..,..,1000000,..,21.5049800070522,21.473160935884,..,..,..,31000000,..,5986763077.81392,15.1991
2015,YR2015,Mauritius,MUS,11692287066.381,..,216455188.3064,74.3531707317073,47.86224697665,..,1.28654970760235,11,4.88667011260986,..,..,..,..,..,10.3627044131029,16.0717260371685,..,..,1151000,1680000000,242000,12684108886.4611,50.1393
2015,YR2015,Mexico,MEX,1171867608197.72,..,35735426741,74.904,34.5248858421072,..,2.7206406496403,14,5.23523998260498,14.7796497344971,59.538761138916,16.2725505828857,320000000,90.4262079109407,22.270830321834,21.7609528546062,..,0.42986,32093000,18729000000,19603000,1141602672778.78,57.431
2015,YR2015,"Micronesia, Fed. Sts.",FSM,316489900,..,..,67.315,27.0650027062475,..,-0.298115837381082,..,12.407919883728,..,..,..,..,..,..,..,..,..,31200,25000000,..,375852000,31.5011
2015,YR2015,Moldova,MDA,7745231660.33425,27,225565000,71.478,31.8954513671775,25.4,9.67624033101862,9,..,19.3727207183838,96.3761825561523,..,..,..,-1.9447671846169,17.7907648564967,..,0.30943,94400,300000000,189800,8194654336.31798,69
2015,YR2015,Monaco,MCO,6261622101.40908,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,331000,..,..,..,93.3633
2015,YR2015,Mongolia,MNG,11749620619.5962,..,94319767.4741563,69.111,45.6455947692452,..,5.72687224669603,12,4.17699003219604,..,..,..,74000000,..,27.4168228212806,20.6955656869868,..,0.15468,386000,279000000,..,10785835875.8615,22.5
2015,YR2015,Montenegro,MNE,4053097851.44823,39,699855695.331555,76.452,42.1180721256354,24,1.54869158222488,9,..,..,..,..,1000000,..,1.6423259795015,9.11727339887637,..,0.374,1560000,947000000,..,4141875209.55647,68.1196
2015,YR2015,Morocco,MAR,101179808076.36,..,3252913902.35666,75.726,34.8000404878789,..,1.55790711346269,9,..,..,..,..,47000000,..,23.2029961030417,28.8505432217252,..,..,10177000,7765000000,1910000,99244697520.5596,57.08
2015,YR2015,Mozambique,MOZ,15950969018.9458,..,3868353884.95,57.206,31.0781713763782,..,3.55075967356746,..,..,..,16.8474197387695,1.80533003807068,0,..,9.49676356335655,12.6428568821895,..,0.33751,1552000,202000000,..,15650835893.2033,16.9335
2015,YR2015,Myanmar,MMR,67822772707.1034,38.1,4083839111.71186,65.81,22.9751672339693,32.1,9.45417189525996,5,..,..,..,..,248000000,..,24.9686848292567,24.4909196270244,..,..,4681000,2199000000,..,65775849516.8181,21.7258
2015,YR2015,Namibia,NAM,11272143472.6244,59.1,810405164.652585,62.119,35.5566620324658,17.4,3.39401538410559,7,..,..,..,..,..,..,4.10679058204128,16.4049489182509,..,..,1388000,540000000,..,11254032479.6808,25.6879
2015,YR2015,Nauru,NRU,86779266.1619103,..,0,..,52.7325023969319,..,..,14,..,..,..,..,..,..,..,..,..,..,..,1700000,..,118479074.798236,54
2015,YR2015,Nepal,NPL,21410840908.5198,..,51895699.9282915,69.515,11.6219397442892,..,7.86890895590905,10,3.70358991622925,..,..,..,14000000,..,9.20608358008082,46.141741321513,..,..,539000,509000000,..,21755023649.7794,17.5816
2015,YR2015,Netherlands,NLD,765264949780.999,28.2,322579599791.773,81.509756097561,82.658896708444,12.7,0.600248147278775,13,5.34815979003906,28.8690700531006,89.4881210327148,31.209810256958,64000000,93.4610046096056,29.9761741892848,28.7731118897836,..,1.98487,15007000,17558000000,18070000,765851646106.888,91.7241
2015,YR2015,New Caledonia,NCL,..,..,1203895440.08717,77.2443035079364,..,..,0.570508141048026,..,..,..,..,..,..,..,..,..,..,..,114000,246000000,127000,..,74.0018
2015,YR2015,New Zealand,NZL,177467529071.288,..,-73372796.4211781,81.4568292682927,27.9153109822229,..,0.292704628136101,10,6.33738994598389,26.0090293884277,..,44.1958999633789,90000000,59.7491685361223,24.19523427799,20.7434102128026,..,1.2341,3039000,9464000000,2412000,171560228037.448,88.2229
2015,YR2015,Nicaragua,NIC,12756706583.3113,..,967000000,73.649,40.0834610749856,..,3.99737996694398,7,4.07843017578125,..,..,..,15000000,..,15.4500772201883,23.4889800967481,..,0.10742,1386000,528000000,925000,12267705835.7914,19.7043
2015,YR2015,Niger,NER,9685577941.03195,..,529476871.090612,60.631,13.6237271487656,..,-0.576090369833086,..,4.49467992782593,..,..,..,9000000,..,15.5438492466146,23.5282908448801,..,..,135000,80000000,..,10161941991.3375,2.47622
2015,YR2015,Nigeria,NGA,486803295097.89,..,3064168904.45333,53.112,10.6663096236472,..,9.00938718326781,9,..,..,..,..,186000000,..,15.490071465973,17.002188484626,..,..,6017000,461000000,..,473995544973.347,36
2015,YR2015,North Macedonia,MKD,10064515432.0265,35.6,296604200.381223,75.406,48.7379999069691,21.9,-0.299920475631447,13,..,..,..,..,..,..,14.181310089918,28.4756507231904,..,0.44412,486000,268000000,..,9747215432.5667,70.3802
2015,YR2015,Northern Mariana Islands,MNP,931000000,..,..,..,54.1353383458647,..,..,..,..,..,..,..,..,..,..,..,..,..,475100,..,..,..,..
2015,YR2015,Norway,NOR,385801550067.169,27.5,7274086872.47209,82.3048780487805,37.8018159096519,12.2,2.17113665389528,10,7.5693302154541,26.650089263916,99.2287826538086,38.0225410461426,143000000,56.9516286499811,33.2317316197647,35.8326409145343,..,1.93095,5361000,6370000000,8750000,402695918156.453,96.8103
2015,YR2015,Oman,OMN,68399663321.9259,..,-2172431729.51886,76.887,57.1361880597543,..,0.0652901330286481,10,..,12.4584302902222,66.4192199707031,21.288990020752,127000000,..,33.01588163407,13.6609262690038,..,0.24972,1909000,2247000000,3838000,66151836285.2923,73.53
2015,YR2015,Pakistan,PAK,270556131701.171,33.5,1673000000,66.577,10.6044113782278,24.3,2.52932817254226,12,2.6500198841095,..,..,..,786000000,..,9.261181666319,15.7718454199891,..,0.24605,..,915000000,..,265957131701.171,14
2015,YR2015,Palau,PLW,280457700,..,34583158.147185,..,58.2903471167677,..,0.94904064369715,12,..,..,..,..,..,..,5.50724761702032,19.8155459197322,..,..,162000,156000000,..,302277700,..
2015,YR2015,Panama,PAN,54091700000,50.8,5119300000,77.776,47.6851346879466,23,0.137492058461537,11,..,..,..,..,..,..,38.1892231155612,31.6135377516329,..,0.12033,2110000,5754000000,740000,50640800000,51.2054
2015,YR2015,Papua New Guinea,PNG,21723531182.1369,..,213710099.392465,63.466,..,..,5.99595778127105,..,..,..,..,..,..,..,..,..,..,..,183000,1700000,..,21327883154.3952,7.9
2015,YR2015,Paraguay,PRY,36164068797.2511,47.6,480469114.4,73.662,33.0006187689897,26.6,3.12900274473924,13,..,12.8004102706909,49.0656700134277,14.5206499099731,..,..,23.6105504504277,21.7191326894083,..,0.09687,1215000,348000000,1008000,34807814776.9126,49.72
2015,YR2015,Peru,PER,189805300841.603,43.4,8313966794.51777,75.792,21.2873252858958,21.8,3.54928804947929,14,3.96933007240295,..,62.2968788146973,20.8770294189453,212000000,..,21.7169962409996,20.0479164713224,..,0.11705,3456000,4140000000,2595000,183306117321.944,40.8526
2015,YR2015,Philippines,PHL,306445871632.259,44.4,5639155961.87389,70.644,27.2080572390451,21.6,0.674192536845412,11,..,..,..,..,153000000,..,16.6154702438873,35.6348333604367,..,0.16415,5361000,6414000000,5115000,341466826261.194,36
2015,YR2015,Poland,POL,477811911394.084,31.8,15065000000,77.4512195121951,49.0912280857603,17.3,-0.874125874125849,10,4.81226015090942,..,..,..,133000000,90.2913754356553,23.3513518315352,19.5081691199659,..,1.00325,16728000,11355000000,10900000,460398726621.568,67.997
2015,YR2015,Portugal,PRT,199313894327.486,35.5,1270014232.93158,81.1243902439025,40.6151154462762,19,0.487938623904736,12,4.88554000854492,18.1825294494629,52.7052001953125,18.7413902282715,1000000,77.024122555839,16.5946584913128,15.6454931664018,..,1.24263,11723000,16007000000,1893000,193967447161.669,68.6329
2015,YR2015,Puerto Rico,PRI,103375500000,..,..,79.353487804878,67.198764504162,..,..,13,..,..,..,..,..,..,31.5690855183288,..,..,0.42883,3542000,3825000000,746000,69602000000,63.47
2015,YR2015,Qatar,QAT,161739955577.748,..,1070879120.87912,79.758,57.061477766293,..,1.81407723937759,9,..,..,..,..,520000000,..,57.4825275923033,45.5689770044222,..,0.51883,2941100,12131000000,..,158174555577.748,92.8848
2015,YR2015,Romania,ROU,177729210874.504,35.9,4317731472.30633,74.9121951219512,41.3851279458834,25.3,-0.594156437495137,10,3.10676002502441,..,89.4869079589844,17.7632293701172,22000000,..,24.3111435550045,24.325137633045,..,0.48793,9331000,2097000000,13118000,175860528746.536,55.7632
2015,YR2015,Russian Federation,RUS,1363481063446.77,37.7,6852970000,71.1834146341463,28.703389442924,13.3,15.5344050528404,11,3.83402991294861,..,..,..,85000000,..,29.5547820728534,26.3667091933687,..,1.10076,33729000,13186000000,34550000,1325732263446.11,70.1
2015,YR2015,Rwanda,RWA,8545441361.06541,..,223334652.84,67.45,13.1249717549392,..,2.52905549189721,6,3.63233995437622,..,..,..,27000000,..,5.39538370854153,9.32368439719162,..,..,987000,427000000,..,8344774453.2406,18
2015,YR2015,Samoa,WSM,788307330.55567,..,26867532.3239141,72.73,28.3753331744583,..,0.724470134874833,8,..,..,..,..,..,..,..,..,..,..,128000,142400000,54000,772254238.686523,25.407
2015,YR2015,San Marino,SMR,1419394771.21029,..,..,..,174.452680954757,..,0.145686073241013,10,..,..,..,..,..,..,39.6275525418544,..,..,..,54000,..,..,..,49.6
2015,YR2015,Sao Tome and Principe,STP,316065369.885019,..,27924059.1401315,69.377,..,..,5.25017086354882,6,3.86450004577637,..,..,..,..,..,..,..,..,..,25600,62500000,..,315035565.33289,25.82
2015,YR2015,Saudi Arabia,SAU,654269902888.715,..,8141026666.66667,74.651,33.3211712413659,..,1.20607322150117,9,..,..,..,..,3380000000,..,29.6948212642142,25.502830778498,..,..,17994000,11183000000,20819000,671549918808.715,69.6162
2015,YR2015,Senegal,SEN,17774766636.0459,..,409166125.81491,66.747,22.6771945016724,..,0.135211933635241,11,5.45637989044189,..,..,..,16000000,..,13.0773600795535,20.5402502078393,..,0.5772,1006600,416000000,..,17383163425.2164,27
2015,YR2015,Serbia,SRB,39655958842.5478,40.5,2343139735.74773,75.2878048780488,45.1772418040017,25.9,1.39235822000187,8,3.78902006149292,13.5838098526001,88.642448425293,21.7399997711182,..,..,11.6397410311201,16.3363499348245,..,0.81146,1132000,1322000000,..,37816308011.8443,65.317
2015,YR2015,Seychelles,SYC,1377495054.04127,..,105893597.203315,74.2951219512195,81.0912580145093,..,4.04194410725623,10,..,..,..,..,..,..,25.7902589006353,17.7821181033771,..,..,276000,483000000,56000,1294187893.85529,54.2596
2015,YR2015,Sierra Leone,SLE,4218723875.1379,..,252435829.433901,52.941,19.3625445264294,..,6.69367927894743,9,..,..,..,..,0,..,-13.3344367406001,-1.46552890517782,..,..,24000,37000000,61000,4162054005.53585,6.34442
2015,YR2015,Singapore,SGP,308004146057.608,..,69774553124.9432,82.7439024390244,178.384608499682,..,-0.522618167075314,6,..,28.2105293273926,79.3682479858398,52.0410003662109,147000000,..,52.6510110779676,44.0462477043937,..,2.18198,12051000,16617000000,8903000,286988143729.997,79.013
2015,YR2015,Sint Maarten (Dutch part),SXM,1253072625.69832,..,27770949.7206704,77.219512195122,97.4008024966563,..,0.330027165141339,14,..,..,..,..,..,..,24.1194828354882,18.9946500222916,..,..,505000,913000000,..,1243648044.69274,..
2015,YR2015,Slovak Republic,SVK,88467555243.7256,26.5,1520387925.93414,76.5634146341463,92.0120877704125,12.7,-0.325219777427739,10,4.59954023361206,18.9221496582031,99.2700729370117,20.6261596679688,..,64.0914950988802,27.3275325293875,23.3688320868853,..,1.17171,1721000,2480000000,2777000,86329752502.3307,77.6347
2015,YR2015,Slovenia,SVN,43090173394.6913,25.4,1730147099.28223,80.7756097560976,77.1486782584484,13.9,-0.525552285820838,9,4.90953016281128,18.8235301971436,98.1699295043945,26.1437892913818,..,61.114199486892,27.1651777803213,23.0895909409513,..,2.19504,3022000,2593000000,2867000,41761166474.1382,73.0987
2015,YR2015,Solomon Islands,SLB,1307061543.70981,..,32222728.5635439,72.173,39.8187491541808,..,-0.574469286359543,..,..,..,..,..,..,..,..,..,..,..,21600,60000000,..,1282936043.05912,10.0005
2015,YR2015,Somalia,SOM,..,..,303000000,55.92,25.6359529992501,..,..,..,..,..,..,..,1000000,..,-58.8794407958514,..,..,..,..,..,..,..,1.76
2015,YR2015,South Africa,ZAF,317620522794.827,..,1521139945.30532,62.649,30.152888329641,..,4.50920827795706,9,5.95619010925293,6.06521987915039,77.180908203125,15.1957597732544,2000000,..,19.787381564509,16.476108608771,..,0.79846,8904000,9140000000,..,309749111813.469,51.9191
2015,YR2015,South Sudan,SSD,11997800760.2242,..,150000,56.855,36.6513492804707,65.6,52.8146520738376,8,1.46555995941162,..,..,..,19000000,..,13.5021059792058,6.17684681242853,..,..,..,22000000,..,10522800760.2242,5.5
2015,YR2015,Spain,ESP,1195119269971.52,36.2,23037070821.4534,82.8317073170732,33.6265184346551,22.3,-0.500461321406559,10,4.28657007217407,..,74.8149490356445,29.2910804748535,135000000,72.9555461183378,22.036674430906,21.0175766837597,..,1.21832,68175000,62449000000,14407000,1194850875811.09,78.6896
2015,YR2015,Sri Lanka,LKA,80604080688.5775,..,679655644.244789,76.316,21.013103191359,..,3.76836783062094,9,2.22874999046326,..,..,..,..,..,23.6487984847645,28.8235140075609,..,0.10871,1798000,3978000000,1356000,78581801881.2442,12.1
2015,YR2015,St. Kitts and Nevis,KNA,923155555.555555,..,128828086.281881,..,..,..,-2.30187563045606,12,2.6434600353241,..,..,..,..,..,..,..,..,..,118000,317000000,..,858366592.592592,75.7
2015,YR2015,St. Lucia,LCA,1808079888.88889,..,153713119.440862,75.596,..,..,-0.98430920351253,10,3.86772990226746,..,..,..,..,..,..,..,..,..,345000,810000000,..,1653673478.73314,42.5309
2015,YR2015,St. Martin (French part),MAF,..,..,..,79.4707317073171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,St. Vincent and the Grenadines,VCT,755400000,..,119385964.261111,72.095,..,..,-1.73361194953949,12,..,..,..,..,..,..,..,..,..,..,75000,211100000,..,737180407.407407,17.1321
2015,YR2015,Sudan,SDN,74294508239.5524,..,1728373403.43067,64.429,8.18218778358553,..,16.9094557092798,8,..,..,..,..,124000000,..,24.7627102071064,24.8430029987647,..,..,741000,949000000,..,73401346673.3094,26.61
2015,YR2015,Suriname,SUR,4787367928.11777,..,183665852.69756,71.249,..,..,6.89390359168242,6,..,..,..,..,3000000,..,..,..,..,..,228000,99000000,..,4773904644.83273,42.7638
2015,YR2015,Sweden,SWE,505103781349.757,29.2,10254310463.6027,82.2048780487805,43.7667675162599,16.2,-0.0467847449832651,9,7.4439001083374,22.9988498687744,90.019401550293,37.2194213867188,14000000,25.1170961346531,28.2384103162327,27.4047220244062,..,3.26418,6482000,11307000000,..,509135748362.768,90.6102
2015,YR2015,Switzerland,CHE,679832292004.984,32.3,110012897266.955,82.8975609756098,62.2161478694188,14.7,-1.14390064437645,11,5.10057020187378,36.949291229248,97.0939331054688,..,12000000,50.1682254807986,34.769531496558,35.0611007375413,..,3.3716,9305000,19597000000,13601000,694906907002.018,87.4791
2015,YR2015,Syrian Arab Republic,SYR,..,..,..,69.908,..,..,..,9,..,..,..,..,22000000,..,..,..,..,0.02053,..,..,..,..,29.9798
2015,YR2015,Tajikistan,TJK,7854602391.65355,34,454012320,70.137,10.4898499649856,31.3,5.71455949649708,9,5.23138999938965,..,..,..,..,..,-10.9151867329633,14.84217553041,..,0.10888,414000,146000000,16000,9380824292.96945,18.98
2015,YR2015,Tanzania,TZA,47378599025.3044,..,1506024896.011,63.111,17.1049113506573,..,5.58816952959301,7,..,..,..,..,20000000,..,26.2108346764636,25.3227503087195,..,..,1104000,1924000000,..,46478404057.9675,20
2015,YR2015,Thailand,THA,401295941041.296,36,8927579182.16217,76.091,67.6367739339059,7.2,-0.900424963291569,9,..,..,..,..,173000000,..,31.5321691483435,28.0418420150046,..,0.61609,29923000,44851000000,6794000,380594609273.031,39.3161
2015,YR2015,Timor-Leste,TLS,1594410800,..,42995500,68.459,3.04240914574839,..,0.552796026277844,9,8.43325996398926,..,..,..,..,..,-16.9987433602432,68.417493644908,..,..,62000,51000000,..,2792587800,23
2015,YR2015,Togo,TGO,4180866177.03946,43.1,257860036.464441,59.927,35.8463566899441,55.1,2.58500390801595,10,5.10860013961792,..,..,..,..,..,10.2562245704204,21.196271431283,..,..,273000,212000000,..,4321508266.66658,7.12
2015,YR2015,Tonga,TON,437006227.162781,37.6,6349155.27990994,70.517,17.9439644593844,..,-1.05399831971284,15,..,..,..,..,5000000,..,..,..,..,..,53800,46400000,..,441521424.496696,38.6513
2015,YR2015,Trinidad and Tobago,TTO,25062893969.3292,..,176829744.888446,72.941,..,..,4.66121598098263,7,..,..,..,..,46000000,..,..,..,..,0.08602,440000,809000000,..,24633691165.1562,69.1985
2015,YR2015,Tunisia,TUN,43173480831.9739,32.8,970521888.740203,75.922,40.0763498490361,15.2,4.437371273215,9,6.59601020812988,..,..,..,7000000,..,9.1334067784402,10.4708298417041,..,0.62967,5359000,1869000000,..,41813111745.5139,46.5
2015,YR2015,Turkey,TUR,864314287105.727,42.9,19263000000,76.532,24.5312773375151,14.3,7.6708536484588,12,..,..,56.3549003601074,17.3935794830322,441000000,86.843187660708,26.1732132472816,25.2137241665922,..,0.8815,39478000,35597000000,8751000,854630285898.109,53.745
2015,YR2015,Turkmenistan,TKM,35799714285.7143,..,3042968000,67.704,35.6754642894197,..,..,12,..,..,..,..,172000000,..,..,..,..,..,..,..,..,33705628571.4286,14.9968
2015,YR2015,Turks and Caicos Islands,TCA,942070000,..,-69888000,..,..,..,..,13,3.15744996070862,..,..,..,..,..,..,..,..,..,386000,619000000,..,943771200,..
2015,YR2015,Tuvalu,TUV,35492074.2243257,..,300000,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,2400,..,..,55661783.4873413,42.7
2015,YR2015,Uganda,UGA,32248116583.6813,..,737652140.151428,61.373,12.9328576854046,..,5.41000419560863,7,2.34049010276794,..,..,..,5000000,..,13.925096805118,16.6507506229995,..,..,1303000,1049000000,523000,31759208216.1898,17.8349
2015,YR2015,Ukraine,UKR,91030959454.6961,25.5,-369000000,71.189512195122,52.5976795082231,6.4,48.6998646434423,11,..,..,..,..,23000000,..,13.3220587525345,17.6920005692607,..,0.61477,12428000,1662000000,23142000,91405959418.0739,48.8846
2015,YR2015,United Arab Emirates,ARE,358135057862.492,..,8550901846.5,77.285,100.870480235332,..,4.06996608361598,6,..,..,..,..,1222000000,..,52.1588640310991,..,..,0.89504,17472000,17481000000,..,359877739959.156,90.5
2015,YR2015,United Kingdom,GBR,2928591002002.51,33.2,45333483122.0899,80.9560975609756,27.6514218820426,..,0.368046842325369,11,5.55615997314453,..,..,..,397000000,80.3517712672552,16.0331076907667,12.63073841164,..,1.66818,34436000,50904000000,64165000,2865122532144.89,92.0003
2015,YR2015,United States,USA,18224704440000,..,511434000000,78.690243902439,12.4329149340103,..,0.118627135552435,12,..,32.5007591247559,95.3349685668945,42.3375091552734,516000000,82.4278282452692,18.2148108405757,20.289695298894,..,2.71742,77773520,249183000000,74191000,18704317000000,74.5542
2015,YR2015,Uruguay,URY,53274304222.1829,40.1,2418835325.50321,77.369,22.4778512504378,9.7,8.66626987079337,14,..,10.502459526062,54.103141784668,12.4214000701904,8000000,..,19.3328520924021,15.1876394688886,..,0.36446,2773000,2070000000,2217000,50889667798.6197,64.5708
2015,YR2015,Uzbekistan,UZB,81847410181.7953,..,1041199291.09393,70.928,15.3320737677552,..,..,12,5.78637981414795,15.8040599822998,99.8860626220703,55.3037414550781,100000000,..,24.2820482289514,29.0486634873665,..,0.17373,1918000,..,..,83270938618.7361,42.8
2015,YR2015,Vanuatu,VUT,759689950.930918,..,31021245.7737035,69.869,..,..,2.48326875660446,..,5.39081001281738,..,..,..,..,..,..,..,..,..,90000,254000000,27000,761923751.160666,22.3514
2015,YR2015,"Venezuela, RB",VEN,..,..,2956000000,72.584,..,33.1,121.738085297504,14,..,21.5446491241455,69.5971527099609,30.7809600830078,167000000,..,..,..,..,..,789000,654000000,1539000,..,64
2015,YR2015,Vietnam,VNM,193241108709.536,..,11800000000,75.11,89.779248637327,..,0.631200905175718,10,..,..,..,..,862000000,..,25.7050434762699,24.4529262784585,..,0.44113,7944000,7350000000,..,183320503554.143,45
2015,YR2015,Virgin Islands (U.S.),VIR,3748000000,..,..,79.1682926829268,74.5731056563501,..,..,..,..,..,..,..,..,..,..,..,..,..,642000,1324000000,..,..,54.8391
2015,YR2015,West Bank and Gaza,PSE,13972400000,..,104937726.65803,73.442,16.0623801208096,..,1.43161145810472,10,5.14135980606079,17.1245899200439,60.398998260498,23.4898109436035,..,..,-13.38639031233,11.3898519925847,..,..,432000,312000000,..,15684800000,57.4242
2015,YR2015,"Yemen, Rep.",YEM,42450620875.6499,..,-15444808.3545508,66.085,..,..,..,9,..,..,..,..,33000000,..,..,..,..,..,366700,116000000,..,41096351275.13,24.0854
2015,YR2015,Zambia,ZMB,21243339048.2369,57.1,1582666666.66667,61.737,37.1385258014734,54.4,10.1105928909618,7,4.6243200302124,..,..,..,14000000,..,34.5728292462142,33.7006104288104,..,..,932000,660000000,..,20831483712.5249,21
2015,YR2015,Zimbabwe,ZWE,19963120600,..,399200000,59.534,19.1601757893503,..,-2.40949998777139,7,..,..,..,..,..,..,-8.39281910664809,-8.20391993344743,..,..,2057000,191000000,3393000,17980769300,22.7428
2015,YR2015,Arab World,ARB,2534723688142.23,..,25507511320.5576,71.249571410287,43.9467174524219,..,1.81407723937759,9,..,..,..,..,9920000000,..,30.4269475320267,24.4988639945729,..,..,88169233.2844442,82672099615.6477,..,2543812663751.81,43.696335656512
2015,YR2015,Caribbean small states,CSS,72828471570.5459,..,2927223449.45968,73.2730179765146,..,..,-0.914068094075413,6.5,5.45577001571655,..,..,..,67000000,..,..,..,..,..,6451000,10011100000,..,70801076977.2538,50.2954628333812
2015,YR2015,Central Europe and the Baltics,CEB,1292086768710.81,..,22439575379.3837,76.5718777647788,62.3417082704327,..,-0.464499004645002,10,4.81226015090942,..,..,..,201000000,79.3637383740291,26.0689131345232,22.7503941907953,..,1.14675086019236,80663000,48762000000,53462000,1246775449582.27,67.3494651243399
2015,YR2015,Early-demographic dividend,EAR,10311638541292.5,..,217675769889.211,69.74850615008,24.4718134469907,..,3.09551722027242,10,..,..,..,..,13620000000,89.5366015409232,25.2043078782865,25.5124092074764,..,0.725929361314875,227478950.711391,191722573402.476,176496074.963217,10212035040065,25.7726563027538
2015,YR2015,East Asia & Pacific,EAS,21911638600129.5,..,617513476468.471,75.392556877146,30.099613797136,..,0.789517890139427,9,..,..,..,..,6299000000,87.885364148251,33.998260255437,34.7816787020648,..,2.3568580130995,263417518.465131,344541065986.514,357381671.573594,21968015042669.3,48.466698179294
2015,YR2015,East Asia & Pacific (excluding high income),EAP,13294602254117.5,..,306203140812.846,74.4962276185303,26.1310690515134,..,1.22127006080706,9,..,..,..,..,3331000000,..,42.2896277946386,42.0679580497727,..,1.92189470527028,152892000.62772,143314101748.469,175039221.734998,13215994638996.9,43.7525554057094
2015,YR2015,East Asia & Pacific (IDA & IBRD countries),TEA,13269125320570.9,..,306158288970.993,74.533952132112,26.1313088955997,..,1.0851553522521,9,..,..,..,..,3331000000,..,42.2887166317751,42.0674068192254,..,1.92189470527028,151127010.371186,143291050735.654,172853201.374673,13191063200325.1,44.2904688863417
2015,YR2015,Euro area,EMU,11668482860489.5,..,742618913486.061,81.5692291055771,44.4978276154767,..,0.0375143805125363,10,4.90953016281128,..,..,..,1764000000,69.9548544285775,24.268234082678,23.4970765580434,..,2.13251950516671,353222000,334653664000,235234785.66302,11693917407324.9,77.4725263336678
2015,YR2015,Europe & Central Asia,ECS,20450302716605.9,..,1064205493624.28,77.2409624490859,41.9023389779566,..,0.309364548494974,10,4.88554000854492,..,..,..,4249000000,71.5704915402549,24.3337683119337,23.1432293316884,..,1.91847093250503,608656396.709374,535890025562.516,515940371.136427,20351876551431.1,70.0430527739436
2015,YR2015,Europe & Central Asia (excluding high income),ECA,2916638590939.38,..,53087054231.6085,72.595827949025,30.4923693688385,..,4.00357820695098,10,3.81152498722077,..,..,..,1711000000,86.843187660708,26.7906641126614,25.2198421762722,..,0.875312844278122,122345550.582007,69137753188.0503,114469044.023196,2851270046067.09,58.9485604339561
2015,YR2015,Europe & Central Asia (IDA & IBRD countries),TEC,3621705460711.79,..,72522061990.7172,73.1485813758075,33.910400336278,..,2.81393260927022,10,3.81152498722077,..,..,..,1877000000,88.2975570921709,26.0779233305352,24.3479381500008,..,0.872662992255585,161377539.089059,91620965566.6822,142535401.183866,3536745444767.75,59.6719152851436
2015,YR2015,European Union,EUU,13545081361696.3,..,772771979725.271,80.5668071425711,45.7367992622712,..,-0.0616446800641176,10,4.8975350856781,..,..,..,1989000000,69.8860261706385,24.604556633423,23.6899360875843,..,2.11487610608751,438992000,392393664000,304161612.12797,13544123464600.2,75.6546351155458
2015,YR2015,Fragile and conflict affected situations,FCS,1726905458298.12,..,21147675797.5953,60.5480151961722,..,..,1.45069057605958,9,..,..,..,..,2459000000,..,..,..,..,..,..,20983461786.4525,..,1698804081446.5,24.467745347652
2015,YR2015,Heavily indebted poor countries (HIPC),HPC,676805764502.929,..,29872505374.4677,61.8529532354614,22.9574492738377,..,4.02849518915022,8.5,3.73579502105713,..,..,..,401000000,..,17.5119633618853,20.4050294413493,..,..,21124902.9932378,14934272965.8991,..,663248480496.575,14.6433584973524
2015,YR2015,High income,HIC,48169284431931.2,..,2060382450509.04,80.391986863666,31.2699766817729,..,0.319695856818156,10,5.00505018234253,..,..,..,12930000000,79.0819006212285,22.9042056854496,22.9369833426386,..,2.45417915068068,760381221.760921,1017874930678.45,701469335.336315,48700442338010,79.3717617879665
2015,YR2015,IBRD only,IBD,25950065325005.5,..,609532988456.945,72.6963087382973,25.699268501394,..,3.12900274473924,10,..,..,..,..,13497000000,88.0893958909312,31.1138609451332,30.4185941935816,..,1.3630360764802,442808945.083009,373971891746.038,400963843.278597,25610839918998,40.0362408090664
